,0
1672,0.7092924
1673,0.7629278
1674,0.66921526
1675,0.8190549
1676,0.5483547
1677,0.91634876
1678,0.28361875
1679,0.75176287
1680,0.69047725
1681,0.7907582
1682,0.6122008
1683,0.8784206
1684,0.39515206
1685,0.8843255
1686,0.37848747
1687,0.8703684
1688,0.41746077
1689,0.8997929
1690,0.33361283
1691,0.8225667
1692,0.5400177
1693,0.9190748
1694,0.27519244
1695,0.73800784
1696,0.7154034
1697,0.7533251
1698,0.6875577
1699,0.79484177
1700,0.60335284
1701,0.88547736
1702,0.37520665
1703,0.86737853
1704,0.42562214
1705,0.9045314
1706,0.31951103
1707,0.80446774
1708,0.58200777
1709,0.9001165
1710,0.3326551
1711,0.8213841
1712,0.5428354
1713,0.918211
1714,0.27786842
1715,0.742433
1716,0.70753706
1717,0.76563495
1718,0.6639208
1719,0.82558084
1720,0.53278935
1721,0.921022
1722,0.26913977
1723,0.7278031
1724,0.7329913
1725,0.72414577
1726,0.73910713
1727,0.71346277
1728,0.75640446
1729,0.68175
1730,0.80277765
1731,0.58580506
1732,0.8977588
1733,0.33961543
1734,0.8298241
1735,0.5224995
1736,0.92312694
1737,0.2625653
1738,0.71641165
1739,0.7517142
1740,0.69056785
1741,0.79063046
1742,0.6124756
1743,0.8781922
1744,0.3957915
1745,0.8848201
1746,0.3770799
1747,0.86909544
1748,0.42094365
1749,0.90187544
1750,0.3274357
1751,0.81481975
1752,0.55828756
1753,0.9124295
1754,0.295637
1755,0.77047235
1756,0.6543254
1757,0.83687955
1758,0.505095
1759,0.924904
1760,0.25698942
1761,0.7064997
1762,0.7672242
1763,0.6607876
1764,0.8293452
1765,0.52366734
1766,0.9229275
1767,0.26318964
1768,0.7175071
1769,0.7499554
1770,0.6938325
1771,0.78598714
1772,0.622382
1773,0.8695838
1774,0.41960898
1775,0.90108806
1776,0.32977498
1777,0.81778675
1778,0.55134284
1779,0.9152465
1780,0.2870103
1781,0.75715095
1782,0.6803316
1783,0.80467796
1784,0.58153397
1785,0.9004032
1786,0.33180594
1787,0.8203298
1788,0.54533863
1789,0.9173943
1790,0.28039345
1791,0.74656
1792,0.70007026
1793,0.776896
1794,0.6413159
1795,0.85111034
1796,0.4688697
1797,0.9214144
1798,0.26791674
1799,0.72570825
1800,0.73650646
1801,0.7180394
1802,0.74909765
1803,0.69541633
1804,0.7837061
1805,0.6271901
1806,0.8651439
1807,0.43167877
1808,0.9077292
1809,0.30990052
1810,0.7912901
1811,0.6110553
1812,0.8793669
1813,0.39249888
1814,0.882241
1815,0.3843997
1816,0.87555534
1817,0.4031453
1818,0.890291
1819,0.36138994
1820,0.8539129
1821,0.46155897
1822,0.91953254
1823,0.27377206
1824,0.7356374
1825,0.7195575
1826,0.7466396
1827,0.69992495
1828,0.7771111
1829,0.6408749
1830,0.8515708
1831,0.46767253
1832,0.9211333
1833,0.26879302
1834,0.7272104
1835,0.7339891
1836,0.72242165
1837,0.7419559
1838,0.70839226
1839,0.7643188
1840,0.6665016
1841,0.8224257
1842,0.54035413
1843,0.91897476
1844,0.27550256
1845,0.7385233
1846,0.7144946
1847,0.7547707
1848,0.68484
1849,0.7985864
1850,0.59513074
1851,0.8915155
1852,0.35784778
1853,0.85023314
1854,0.47114596
1855,0.9219195
1856,0.2663405
1857,0.722992
1858,0.7410159
1859,0.7100719
1860,0.7617182
1861,0.67156327
1862,0.8160944
1863,0.55531204
1864,0.9136802
1865,0.29181418
1866,0.76463705
1867,0.6658788
1868,0.8231917
1869,0.5385243
1870,0.91950876
1871,0.27384588
1872,0.7357609
1873,0.7193421
1874,0.7469894
1875,0.69928604
1876,0.7780548
1877,0.6389365
1878,0.8535776
1879,0.46243662
1880,0.91977924
1881,0.27300593
1882,0.73435265
1883,0.72179174
1884,0.74299115
1885,0.7065346
1886,0.7671708
1887,0.66089314
1888,0.8292196
1889,0.5239735
1890,0.92287356
1891,0.26335844
1892,0.7178029
1893,0.74947906
1894,0.69471276
1895,0.7847217
1896,0.62505424
1897,0.8671373
1898,0.42627773
1899,0.90489054
1900,0.31843552
1901,0.80302703
1902,0.5852461
1903,0.8981125
1904,0.3385739
1905,0.82858396
1906,0.52552056
1907,0.9225902
1908,0.26424485
1909,0.7193522
1910,0.7469731
1911,0.69931585
1912,0.7780108
1913,0.639027
1914,0.8534845
1915,0.4626802
1916,0.9198467
1917,0.27279633
1918,0.73400044
1919,0.72240204
1920,0.7419881
1921,0.7083345
1922,0.76440793
1923,0.66632724
1924,0.8226404
1925,0.5398417
1926,0.91912675
1927,0.27503124
1928,0.7377395
1929,0.71587574
1930,0.75257134
1931,0.68896854
1932,0.7928763
1933,0.60762686
1934,0.88214093
1935,0.38468274
1936,0.8757971
1937,0.4024732
1938,0.8898075
1939,0.36278534
1940,0.8553369
1941,0.45782202
1942,0.91841775
1943,0.27722836
1944,0.7413793
1945,0.7094233
1946,0.76272494
1947,0.6696097
1948,0.8185604
1949,0.54952127
1950,0.9159263
1951,0.28491974
1952,0.7538398
1953,0.6865918
1954,0.796179
1955,0.6004286
1956,0.8876822
1957,0.3688993
1958,0.8614067
1959,0.44172528
1960,0.91243505
1961,0.2956201
1962,0.77044684
1963,0.6543765
1964,0.8368212
1965,0.50524044
1966,0.9248984
1967,0.25700703
1968,0.70653135
1969,0.7671758
1970,0.6608833
1971,0.82923126
1972,0.5239451
1973,0.92287856
1974,0.26334277
1975,0.71777546
1976,0.7495233
1977,0.6946311
1978,0.78483933
1979,0.6248063
1980,0.86736655
1981,0.4256547
1982,0.9045493
1983,0.3194575
1984,0.8043963
1985,0.58216876
1986,0.9000187
1987,0.3329447
1988,0.8217423
1989,0.541983
1990,0.91847855
1991,0.27704012
1992,0.74106896
1993,0.7099773
1994,0.76186526
1995,0.6712784
1996,0.81645566
1997,0.5544665
1998,0.91402364
1999,0.29076236
